cell_id,tough_label,material,tough_material,generated
17067,A5V67,Rockb,ROCKB,False
17068,A5V68,Rockb,ROCKB,False
17069,A5V69,Rockb,ROCKB,False
17070,A5V70,Rockb,ROCKB,False
17071,A5V71,Rockb,ROCKB,False
17072,A5V72,Rockb,ROCKB,False
17073,A5V73,Rockb,ROCKB,False
17074,A5V74,Rockb,ROCKB,False
17075,A5V75,Rockb,ROCKB,False
17076,A5V76,Rockb,ROCKB,False
17077,A5V77,Rockb,ROCKB,False
17078,A5V78,Rockb,ROCKB,False
17079,A5V79,Rockb,ROCKB,False
17080,A5V80,Rockb,ROCKB,False
17081,A5V81,Rockb,ROCKB,False
17082,A5V82,Rockb,ROCKB,False
17083,A5V83,Rockb,ROCKB,False
17084,A5V84,Rockb,ROCKB,False
17085,A5V85,Rockb,ROCKB,False
17086,A5V86,Rockb,ROCKB,False
17087,A5V87,Rockb,ROCKB,False
17088,A5V88,Rockb,ROCKB,False
17089,A5V89,Rockb,ROCKB,False
17090,A5V90,Rockb,ROCKB,False
17091,A5V91,Rockb,ROCKB,False
17092,A5V92,Rockb,ROCKB,False
17093,A5V93,Rockb,ROCKB,False
17094,A5V94,Rockb,ROCKB,False
17095,A5V95,Rockb,ROCKB,False
17096,A5V96,Rockb,ROCKB,False
17097,A5V97,Rockb,ROCKB,False
17098,A5V98,Rockb,ROCKB,False
17099,A5V99,Rockb,ROCKB,False
17100,A5W 0,Rockb,ROCKB,False
17101,A5W 1,Rockb,ROCKB,False
17102,A5W 2,Rockb,ROCKB,False
17103,A5W 3,Rockb,ROCKB,False
17104,A5W 4,Rockb,ROCKB,False
17105,A5W 5,Rockb,ROCKB,False
17106,A5W 6,Rockb,ROCKB,False
17107,A5W 7,Rockb,ROCKB,False
17108,A5W 8,Rockb,ROCKB,False
17109,A5W 9,Rockb,ROCKB,False
17110,A5W10,Rockb,ROCKB,False
17111,A5W11,Rockb,ROCKB,False
17112,A5W12,Rockb,ROCKB,False
17113,A5W13,Rockb,ROCKB,False
17114,A5W14,Rockb,ROCKB,False
17115,A5W15,Rockb,ROCKB,False
17116,A5W16,Rockb,ROCKB,False
17117,A5W17,Rockb,ROCKB,False
17118,A5W18,Rockb,ROCKB,False
17119,A5W19,Rockb,ROCKB,False
17120,A5W20,Rockb,ROCKB,False
17121,A5W21,Rockb,ROCKB,False
17122,A5W22,Rockb,ROCKB,False
17123,A5W23,Rockb,ROCKB,False
17124,A5W24,Rockb,ROCKB,False
17125,A5W25,Rockb,ROCKB,False
17126,A5W26,Rockb,ROCKB,False
17127,A5W27,Rockb,ROCKB,False
17128,A5W28,Rockb,ROCKB,False
17129,A5W29,Rockb,ROCKB,False
17130,A5W30,Rockb,ROCKB,False
17131,A5W31,Rockb,ROCKB,False
17132,A5W32,Rockb,ROCKB,False
17133,A5W33,Rockb,ROCKB,False
17134,A5W34,Rockb,ROCKB,False
17135,A5W35,Rockb,ROCKB,False
17136,A5W36,Rockb,ROCKB,False
17137,A5W37,Rockb,ROCKB,False
17138,A5W38,Rockb,ROCKB,False
17139,A5W39,Rockb,ROCKB,False
17140,A5W40,Rockb,ROCKB,False
17141,A5W41,Rockb,ROCKB,False
17142,A5W42,Rockb,ROCKB,False
17143,A5W43,Rockb,ROCKB,False
17144,A5W44,Rockb,ROCKB,False
17145,A5W45,Rockb,ROCKB,False
17146,A5W46,Rockb,ROCKB,False
17147,A5W47,Rockb,ROCKB,False
17148,A5W48,Rockb,ROCKB,False
17149,A5W49,Rockb,ROCKB,False
17150,A5W50,Rockb,ROCKB,False
17151,A5W51,Rockb,ROCKB,False
17152,A5W52,Rockb,ROCKB,False
17153,A5W53,Rockb,ROCKB,False
17154,A5W54,Rockb,ROCKB,False
17155,A5W55,Rockb,ROCKB,False
17156,A5W56,Rockb,ROCKB,False
17157,A5W57,Rockb,ROCKB,False
17158,A5W58,Rockb,ROCKB,False
17159,A5W59,Rockb,ROCKB,False
17160,A5W60,Rockb,ROCKB,False
17161,A5W61,Rockb,ROCKB,False
17162,A5W62,Rockb,ROCKB,False
17163,A5W63,Rockb,ROCKB,False
17164,A5W64,Rockb,ROCKB,False
17165,A5W65,Rockb,ROCKB,False
17166,A5W66,Rockb,ROCKB,False
17167,A5W67,Rockb,ROCKB,False
17168,A5W68,Rockb,ROCKB,False
17169,A5W69,Rockb,ROCKB,False
17170,A5W70,Rockb,ROCKB,False
17171,A5W71,Rockb,ROCKB,False
17172,A5W72,Rockb,ROCKB,False
17173,A5W73,Rockb,ROCKB,False
17174,A5W74,Rockb,ROCKB,False
17175,A5W75,Rockb,ROCKB,False
17176,A5W76,Rockb,ROCKB,False
17177,A5W77,Rockb,ROCKB,False
17178,A5W78,Rockb,ROCKB,False
17179,A5W79,Rockb,ROCKB,False
17180,A5W80,Rockb,ROCKB,False
17181,A5W81,Rockb,ROCKB,False
17182,A5W82,Rockb,ROCKB,False
17183,A5W83,Rockb,ROCKB,False
17184,A5W84,Rockb,ROCKB,False
17185,A5W85,Rockb,ROCKB,False
17186,A5W86,Rockb,ROCKB,False
17187,A5W87,Rockb,ROCKB,False
17188,A5W88,Rockb,ROCKB,False
17189,A5W89,Rockb,ROCKB,False
17190,A5W90,Rockb,ROCKB,False
17191,A5W91,Rockb,ROCKB,False
17192,A5W92,Rockb,ROCKB,False
17193,A5W93,Rockb,ROCKB,False
17194,A5W94,Rockb,ROCKB,False
17195,A5W95,Rockb,ROCKB,False
17196,A5W96,Rockb,ROCKB,False
17197,A5W97,Rockb,ROCKB,False
17198,A5W98,Rockb,ROCKB,False
17199,A5W99,Rockb,ROCKB,False
17200,A5X 0,Rockb,ROCKB,False
17201,A5X 1,Rockb,ROCKB,False
17202,A5X 2,Rockb,ROCKB,False
17203,A5X 3,Rockb,ROCKB,False
17204,A5X 4,Rockb,ROCKB,False
17205,A5X 5,Rockb,ROCKB,False
17206,A5X 6,Rockb,ROCKB,False
17207,A5X 7,Rockb,ROCKB,False
17208,A5X 8,Rockb,ROCKB,False
17209,A5X 9,Rockb,ROCKB,False
17210,A5X10,Rockb,ROCKB,False
17211,A5X11,Rockb,ROCKB,False
17212,A5X12,Rockb,ROCKB,False
17213,A5X13,Rockb,ROCKB,False
17214,A5X14,Rockb,ROCKB,False
17215,A5X15,Rockb,ROCKB,False
17216,A5X16,Rockb,ROCKB,False
17217,A5X17,Rockb,ROCKB,False
17218,A5X18,Rockb,ROCKB,False
17219,A5X19,Rockb,ROCKB,False
17220,A5X20,Rockb,ROCKB,False
17221,A5X21,Rockb,ROCKB,False
17222,A5X22,Rockb,ROCKB,False
17223,A5X23,Rockb,ROCKB,False
17224,A5X24,Rockb,ROCKB,False
17225,A5X25,Rockb,ROCKB,False
17226,A5X26,Rockb,ROCKB,False
17227,A5X27,Rockb,ROCKB,False
17228,A5X28,Rockb,ROCKB,False
17229,A5X29,Rockb,ROCKB,False
17230,A5X30,Rockb,ROCKB,False
17231,A5X31,Rockb,ROCKB,False
17232,A5X32,Rockb,ROCKB,False
17233,A5X33,Rockb,ROCKB,False
17234,A5X34,Rockb,ROCKB,False
17235,A5X35,Rockb,ROCKB,False
17236,A5X36,Rockb,ROCKB,False
17237,A5X37,Rockb,ROCKB,False
17238,A5X38,Rockb,ROCKB,False
17239,A5X39,Rockb,ROCKB,False
17240,A5X40,Rockb,ROCKB,False
17241,A5X41,Rockb,ROCKB,False
17242,A5X42,Rockb,ROCKB,False
17243,A5X43,Rockb,ROCKB,False
17244,A5X44,Rockb,ROCKB,False
17245,A5X45,Rockb,ROCKB,False
17246,A5X46,Rockb,ROCKB,False
17247,A5X47,Rockb,ROCKB,False
17248,A5X48,Rockb,ROCKB,False
17249,A5X49,Rockb,ROCKB,False
17250,A5X50,Rockb,ROCKB,False
17251,A5X51,Rockb,ROCKB,False
17252,A5X52,Rockb,ROCKB,False
17253,A5X53,Rockb,ROCKB,False
17254,A5X54,Rockb,ROCKB,False
17255,A5X55,Rockb,ROCKB,False
17256,A5X56,Rockb,ROCKB,False
17257,A5X57,Rockb,ROCKB,False
17258,A5X58,Rockb,ROCKB,False
17259,A5X59,Rockb,ROCKB,False
17260,A5X60,Rockb,ROCKB,False
17261,A5X61,Rockb,ROCKB,False
17262,A5X62,Rockb,ROCKB,False
17263,A5X63,Rockb,ROCKB,False
17264,A5X64,Rockb,ROCKB,False
17265,A5X65,Rockb,ROCKB,False
17266,A5X66,Rockb,ROCKB,False
17267,A5X67,Rockb,ROCKB,False
17268,A5X68,Rockb,ROCKB,False
17269,A5X69,Rockb,ROCKB,False
17270,A5X70,Rockb,ROCKB,False
17271,A5X71,Rockb,ROCKB,False
17272,A5X72,Rockb,ROCKB,False
17273,A5X73,Rockb,ROCKB,False
17274,A5X74,Rockb,ROCKB,False
17275,A5X75,Rockb,ROCKB,False
17276,A5X76,Rockb,ROCKB,False
17277,A5X77,Rockb,ROCKB,False
17278,A5X78,Rockb,ROCKB,False
17279,A5X79,Rockb,ROCKB,False
17280,A5X80,Rockb,ROCKB,False
17281,A5X81,Rockb,ROCKB,False
17282,A5X82,Rockb,ROCKB,False
17283,A5X83,Rockb,ROCKB,False
17284,A5X84,Rockb,ROCKB,False
17285,A5X85,Rockb,ROCKB,False
17286,A5X86,Rockb,ROCKB,False
17287,A5X87,Rockb,ROCKB,False
17288,A5X88,Rockb,ROCKB,False
17289,A5X89,Rockb,ROCKB,False
17290,A5X90,Rockb,ROCKB,False
17291,A5X91,Rockb,ROCKB,False
17292,A5X92,Rockb,ROCKB,False
17293,A5X93,Rockb,ROCKB,False
17294,A5X94,Rockb,ROCKB,False
17295,A5X95,Rockb,ROCKB,False
17296,A5X96,Rockb,ROCKB,False
17297,A5X97,Rockb,ROCKB,False
17298,A5X98,Rockb,ROCKB,False
17299,A5X99,Rockb,ROCKB,False
17300,A5Y 0,Rockb,ROCKB,False
17301,A5Y 1,Rockb,ROCKB,False
17302,A5Y 2,Rockb,ROCKB,False
17303,A5Y 3,Rockb,ROCKB,False
17304,A5Y 4,Rockb,ROCKB,False
17305,A5Y 5,Rockb,ROCKB,False
17306,A5Y 6,Rockb,ROCKB,False
17307,A5Y 7,Rockb,ROCKB,False
17308,A5Y 8,Rockb,ROCKB,False
17309,A5Y 9,Rockb,ROCKB,False
17310,A5Y10,Rockb,ROCKB,False
17311,A5Y11,Rockb,ROCKB,False
17312,A5Y12,Rockb,ROCKB,False
17313,A5Y13,Rockb,ROCKB,False
17314,A5Y14,Rockb,ROCKB,False
17315,A5Y15,Rockb,ROCKB,False
17316,A5Y16,Rockb,ROCKB,False
17317,A5Y17,Rockb,ROCKB,False
17318,A5Y18,Rockb,ROCKB,False
17319,A5Y19,Rockb,ROCKB,False
17320,A5Y20,Rockb,ROCKB,False
17321,A5Y21,Rockb,ROCKB,False
17322,A5Y22,Rockb,ROCKB,False
17323,A5Y23,Rockb,ROCKB,False
17324,A5Y24,Rockb,ROCKB,False
17325,A5Y25,Rockb,ROCKB,False
17326,A5Y26,Rockb,ROCKB,False
17327,A5Y27,Rockb,ROCKB,False
17328,A5Y28,Rockb,ROCKB,False
17329,A5Y29,Rockb,ROCKB,False
17330,A5Y30,Rockb,ROCKB,False
17331,A5Y31,Rockb,ROCKB,False
17332,A5Y32,Rockb,ROCKB,False
17333,A5Y33,Rockb,ROCKB,False
17334,A5Y34,Rockb,ROCKB,False
17335,A5Y35,Rockb,ROCKB,False
17336,A5Y36,Rockb,ROCKB,False
17337,A5Y37,Rockb,ROCKB,False
17338,A5Y38,Rockb,ROCKB,False
17339,A5Y39,Rockb,ROCKB,False
17340,A5Y40,Rockb,ROCKB,False
17341,A5Y41,Rockb,ROCKB,False
17342,A5Y42,Rockb,ROCKB,False
17343,A5Y43,Rockb,ROCKB,False
17344,A5Y44,Rockb,ROCKB,False
17345,A5Y45,Rockb,ROCKB,False
17346,A5Y46,Rockb,ROCKB,False
17347,A5Y47,Rockb,ROCKB,False
17348,A5Y48,Rockb,ROCKB,False
17349,A5Y49,Rockb,ROCKB,False
17350,A5Y50,Rockb,ROCKB,False
17351,A5Y51,Rockb,ROCKB,False
17352,A5Y52,Rockb,ROCKB,False
17353,A5Y53,Rockb,ROCKB,False
17354,A5Y54,Rockb,ROCKB,False
17355,A5Y55,Rockb,ROCKB,False
17356,A5Y56,Rockb,ROCKB,False
17357,A5Y57,Rockb,ROCKB,False
17358,A5Y58,Rockb,ROCKB,False
17359,A5Y59,Rockb,ROCKB,False
17360,A5Y60,Rockb,ROCKB,False
17361,A5Y61,Rockb,ROCKB,False
17362,A5Y62,Rockb,ROCKB,False
17363,A5Y63,Rockb,ROCKB,False
17364,A5Y64,Rockb,ROCKB,False
17365,A5Y65,Rockb,ROCKB,False
17366,A5Y66,Rockb,ROCKB,False
17367,A5Y67,Rockb,ROCKB,False
17368,A5Y68,Rockb,ROCKB,False
17369,A5Y69,Rockb,ROCKB,False
17370,A5Y70,Rockb,ROCKB,False
17371,A5Y71,Rockb,ROCKB,False
17372,A5Y72,Rockb,ROCKB,False
17373,A5Y73,Rockb,ROCKB,False
17374,A5Y74,Rockb,ROCKB,False
17375,A5Y75,Rockb,ROCKB,False
17376,A5Y76,Rockb,ROCKB,False
17377,A5Y77,Rockb,ROCKB,False
17378,A5Y78,Rockb,ROCKB,False
17379,A5Y79,Rockb,ROCKB,False
17380,A5Y80,Rockb,ROCKB,False
17381,A5Y81,Rockb,ROCKB,False
17382,A5Y82,Rockb,ROCKB,False
17383,A5Y83,Rockb,ROCKB,False
17384,A5Y84,Rockb,ROCKB,False
17385,A5Y85,Rockb,ROCKB,False
17386,A5Y86,Rockb,ROCKB,False
17387,A5Y87,Rockb,ROCKB,False
17388,A5Y88,Rockb,ROCKB,False
17389,A5Y89,Rockb,ROCKB,False
17390,A5Y90,Rockb,ROCKB,False
17391,A5Y91,Rockb,ROCKB,False
17392,A5Y92,Rockb,ROCKB,False
17393,A5Y93,Rockb,ROCKB,False
17394,A5Y94,Rockb,ROCKB,False
17395,A5Y95,Rockb,ROCKB,False
17396,A5Y96,Rockb,ROCKB,False
17397,A5Y97,Rockb,ROCKB,False
17398,A5Y98,Rockb,ROCKB,False
17399,A5Y99,Rockb,ROCKB,False
17400,A5Z 0,Rockb,ROCKB,False
17401,A5Z 1,Rockb,ROCKB,False
17402,A5Z 2,Rockb,ROCKB,False
17403,A5Z 3,Rockb,ROCKB,False
17404,A5Z 4,Rockb,ROCKB,False
17405,A5Z 5,Rockb,ROCKB,False
17406,A5Z 6,Rockb,ROCKB,False
17407,A5Z 7,Rockb,ROCKB,False
17408,A5Z 8,Rockb,ROCKB,False
17409,A5Z 9,Rockb,ROCKB,False
17410,A5Z10,Rockb,ROCKB,False
17411,A5Z11,Rockb,ROCKB,False
17412,A5Z12,Rockb,ROCKB,False
17413,A5Z13,Rockb,ROCKB,False
17414,A5Z14,Rockb,ROCKB,False
17415,A5Z15,Rockb,ROCKB,False
17416,A5Z16,Rockb,ROCKB,False
17417,A5Z17,Rockb,ROCKB,False
17418,A5Z18,Rockb,ROCKB,False
17419,A5Z19,Rockb,ROCKB,False
17420,A5Z20,Rockb,ROCKB,False
17421,A5Z21,Rockb,ROCKB,False
17422,A5Z22,Rockb,ROCKB,False
17423,A5Z23,Rockb,ROCKB,False
17424,A5Z24,Rockb,ROCKB,False
17425,A5Z25,Rockb,ROCKB,False
17426,A5Z26,Rockb,ROCKB,False
17427,A5Z27,Rockb,ROCKB,False
17428,A5Z28,Rockb,ROCKB,False
17429,A5Z29,Rockb,ROCKB,False
17430,A5Z30,Rockb,ROCKB,False
17431,A5Z31,Rockb,ROCKB,False
17432,A5Z32,Rockb,ROCKB,False
17433,A5Z33,Rockb,ROCKB,False
17434,A5Z34,Rockb,ROCKB,False
17435,A5Z35,Rockb,ROCKB,False
17436,A5Z36,Rockb,ROCKB,False
17437,A5Z37,Rockb,ROCKB,False
17438,A5Z38,Rockb,ROCKB,False
17439,A5Z39,Rockb,ROCKB,False
17440,A5Z40,Rockb,ROCKB,False
17441,A5Z41,Rockb,ROCKB,False
17442,A5Z42,Rockb,ROCKB,False
17443,A5Z43,Rockb,ROCKB,False
17444,A5Z44,Rockb,ROCKB,False
17445,A5Z45,Rockb,ROCKB,False
17446,A5Z46,Rockb,ROCKB,False
17447,A5Z47,Rockb,ROCKB,False
17448,A5Z48,Rockb,ROCKB,False
17449,A5Z49,Rockb,ROCKB,False
17450,A5Z50,Rockb,ROCKB,False
17451,A5Z51,Rockb,ROCKB,False
17452,A5Z52,Rockb,ROCKB,False
17453,A5Z53,Rockb,ROCKB,False
17454,A5Z54,Rockb,ROCKB,False
17455,A5Z55,Rockb,ROCKB,False
17456,A5Z56,Rockb,ROCKB,False
17457,A5Z57,Rockb,ROCKB,False
17458,A5Z58,Rockb,ROCKB,False
17459,A5Z59,Rockb,ROCKB,False
17460,A5Z60,Rockb,ROCKB,False
17461,A5Z61,Rockb,ROCKB,False
17462,A5Z62,Rockb,ROCKB,False
17463,A5Z63,Rockb,ROCKB,False
17464,A5Z64,Rockb,ROCKB,False
17465,A5Z65,Rockb,ROCKB,False
17466,A5Z66,Rockb,ROCKB,False
17467,A5Z67,Rockb,ROCKB,False
17468,A5Z68,Rockb,ROCKB,False
17469,A5Z69,Rockb,ROCKB,False
17470,A5Z70,Rockb,ROCKB,False
17471,A5Z71,Rockb,ROCKB,False
17472,A5Z72,Rockb,ROCKB,False
17473,A5Z73,Rockb,ROCKB,False
17474,A5Z74,Rockb,ROCKB,False
17475,A5Z75,Rockb,ROCKB,False
17476,A5Z76,Rockb,ROCKB,False
17477,A5Z77,Rockb,ROCKB,False
17478,A5Z78,Rockb,ROCKB,False
17479,A5Z79,Rockb,ROCKB,False
17480,A5Z80,Rockb,ROCKB,False
17481,A5Z81,Rockb,ROCKB,False
17482,A5Z82,Rockb,ROCKB,False
17483,A5Z83,Rockb,ROCKB,False
17484,A5Z84,Rockb,ROCKB,False
17485,A5Z85,Rockb,ROCKB,False
17486,A5Z86,Rockb,ROCKB,False
17487,A5Z87,Rockb,ROCKB,False
17488,A5Z88,Rockb,ROCKB,False
17489,A5Z89,Rockb,ROCKB,False
17490,A5Z90,Rockb,ROCKB,False
17491,A5Z91,Rockb,ROCKB,False
17492,A5Z92,Rockb,ROCKB,False
17493,A5Z93,Rockb,ROCKB,False
17494,A5Z94,Rockb,ROCKB,False
17495,A5Z95,Rockb,ROCKB,False
17496,A5Z96,Rockb,ROCKB,False
17497,A5Z97,Rockb,ROCKB,False
17498,A5Z98,Rockb,ROCKB,False
17499,A5Z99,Rockb,ROCKB,False
17500,A61 0,Rockb,ROCKB,False
17501,A61 1,Rockb,ROCKB,False
17502,A61 2,Rockb,ROCKB,False
17503,A61 3,Rockb,ROCKB,False
17504,A61 4,Rockb,ROCKB,False
17505,A61 5,Rockb,ROCKB,False
17506,A61 6,Rockb,ROCKB,False
17507,A61 7,Rockb,ROCKB,False
17508,A61 8,Rockb,ROCKB,False
17509,A61 9,Rockb,ROCKB,False
17510,A6110,Rockb,ROCKB,False
17511,A6111,Rockb,ROCKB,False
17512,A6112,Rockb,ROCKB,False
17513,A6113,Rockb,ROCKB,False
17514,A6114,Rockb,ROCKB,False
17515,A6115,Rockb,ROCKB,False
17516,A6116,Rockb,ROCKB,False
17517,A6117,Rockb,ROCKB,False
17518,A6118,Rockb,ROCKB,False
17519,A6119,Rockb,ROCKB,False
17520,A6120,Rockb,ROCKB,False
17521,A6121,Rockb,ROCKB,False
17522,A6122,Rockb,ROCKB,False
17523,A6123,Rockb,ROCKB,False
17524,A6124,Rockb,ROCKB,False
17525,A6125,Rockb,ROCKB,False
17526,A6126,Rockb,ROCKB,False
17527,A6127,Rockb,ROCKB,False
17528,A6128,Rockb,ROCKB,False
17529,A6129,Rockb,ROCKB,False
17530,A6130,Rockb,ROCKB,False
17531,A6131,Rockb,ROCKB,False
17532,A6132,Rockb,ROCKB,False
17533,A6133,Rockb,ROCKB,False
17534,A6134,Rockb,ROCKB,False
17535,A6135,Rockb,ROCKB,False
17536,A6136,Rockb,ROCKB,False
17537,A6137,Rockb,ROCKB,False
17538,A6138,Rockb,ROCKB,False
17539,A6139,Rockb,ROCKB,False
17540,A6140,Rockb,ROCKB,False
17541,A6141,Rockb,ROCKB,False
17542,A6142,Rockb,ROCKB,False
17543,A6143,Rockb,ROCKB,False
17544,A6144,Rockb,ROCKB,False
17545,A6145,Rockb,ROCKB,False
17546,A6146,Rockb,ROCKB,False
17547,A6147,Rockb,ROCKB,False
17548,A6148,Rockb,ROCKB,False
17549,A6149,Rockb,ROCKB,False
17550,A6150,Rockb,ROCKB,False
17551,A6151,Rockb,ROCKB,False
17552,A6152,Rockb,ROCKB,False
17553,A6153,Rockb,ROCKB,False
17554,A6154,Rockb,ROCKB,False
17555,A6155,Rockb,ROCKB,False
17556,A6156,Rockb,ROCKB,False
17557,A6157,Rockb,ROCKB,False
17558,A6158,Rockb,ROCKB,False
17559,A6159,Rockb,ROCKB,False
17560,A6160,Rockb,ROCKB,False
17561,A6161,Rockb,ROCKB,False
17562,A6162,Rockb,ROCKB,False
17563,A6163,Rockb,ROCKB,False
17564,A6164,Rockb,ROCKB,False
17565,A6165,Rockb,ROCKB,False
17566,A6166,Rockb,ROCKB,False
17567,A6167,Rockb,ROCKB,False
17568,A6168,Rockb,ROCKB,False
17569,A6169,Rockb,ROCKB,False
17570,A6170,Rockb,ROCKB,False
17571,A6171,Rockb,ROCKB,False
17572,A6172,Rockb,ROCKB,False
17573,A6173,Rockb,ROCKB,False
17574,A6174,Rockb,ROCKB,False
17575,A6175,Rockb,ROCKB,False
17576,A6176,Rockb,ROCKB,False
17577,A6177,Rockb,ROCKB,False
17578,A6178,Rockb,ROCKB,False
17579,A6179,Rockb,ROCKB,False
17580,A6180,Rockb,ROCKB,False
17581,A6181,Rockb,ROCKB,False
17582,A6182,Rockb,ROCKB,False
17583,A6183,Rockb,ROCKB,False
17584,A6184,Rockb,ROCKB,False
17585,A6185,Rockb,ROCKB,False
17586,A6186,Rockb,ROCKB,False
17587,A6187,Rockb,ROCKB,False
17588,A6188,Rockb,ROCKB,False
17589,A6189,Rockb,ROCKB,False
17590,A6190,Rockb,ROCKB,False
17591,A6191,Rockb,ROCKB,False
17592,A6192,Rockb,ROCKB,False
17593,A6193,Rockb,ROCKB,False
17594,A6194,Rockb,ROCKB,False
17595,A6195,Rockb,ROCKB,False
17596,A6196,Rockb,ROCKB,False
17597,A6197,Rockb,ROCKB,False
17598,A6198,Rockb,ROCKB,False
17599,A6199,Rockb,ROCKB,False
17600,A62 0,Rockb,ROCKB,False
17601,A62 1,Rockb,ROCKB,False
17602,A62 2,Rockb,ROCKB,False
17603,A62 3,Rockb,ROCKB,False
17604,A62 4,Rockb,ROCKB,False
17605,A62 5,Rockb,ROCKB,False
17606,A62 6,Rockb,ROCKB,False
17607,A62 7,Rockb,ROCKB,False
17608,A62 8,Rockb,ROCKB,False
17609,A62 9,Rockb,ROCKB,False
17610,A6210,Rockb,ROCKB,False
17611,A6211,Rockb,ROCKB,False
17612,A6212,Rockb,ROCKB,False
17613,A6213,Rockb,ROCKB,False
17614,A6214,Rockb,ROCKB,False
17615,A6215,Rockb,ROCKB,False
17616,A6216,Rockb,ROCKB,False
17617,A6217,Rockb,ROCKB,False
17618,A6218,Rockb,ROCKB,False
17619,A6219,Rockb,ROCKB,False
17620,A6220,Rockb,ROCKB,False
17621,A6221,Rockb,ROCKB,False
17622,A6222,Rockb,ROCKB,False
17623,A6223,Rockb,ROCKB,False
17624,A6224,Rockb,ROCKB,False
17625,A6225,Rockb,ROCKB,False
17626,A6226,Rockb,ROCKB,False
17627,A6227,Rockb,ROCKB,False
17628,A6228,Rockb,ROCKB,False
17629,A6229,Rockb,ROCKB,False
17630,A6230,Rockb,ROCKB,False
17631,A6231,Rockb,ROCKB,False
17632,A6232,Rockb,ROCKB,False
17633,A6233,Rockb,ROCKB,False
17634,A6234,Rockb,ROCKB,False
17635,A6235,Rockb,ROCKB,False
17636,A6236,Rockb,ROCKB,False
17637,A6237,Rockb,ROCKB,False
17638,A6238,Rockb,ROCKB,False
17639,A6239,Rockb,ROCKB,False
17640,A6240,Rockb,ROCKB,False
17641,A6241,Rockb,ROCKB,False
17642,A6242,Rockb,ROCKB,False
17643,A6243,Rockb,ROCKB,False
17644,A6244,Rockb,ROCKB,False
17645,A6245,Rockb,ROCKB,False
17646,A6246,Rockb,ROCKB,False
17647,A6247,Rockb,ROCKB,False
17648,A6248,Rockb,ROCKB,False
17649,A6249,Rockb,ROCKB,False
17650,A6250,Rockb,ROCKB,False
17651,A6251,Rockb,ROCKB,False
17652,A6252,Rockb,ROCKB,False
17653,A6253,Rockb,ROCKB,False
17654,A6254,Rockb,ROCKB,False
17655,A6255,Rockb,ROCKB,False
17656,A6256,Rockb,ROCKB,False
17657,A6257,Rockb,ROCKB,False
17658,A6258,Rockb,ROCKB,False
17659,A6259,Rockb,ROCKB,False
17660,A6260,Rockb,ROCKB,False
17661,A6261,Rockb,ROCKB,False
17662,A6262,Rockb,ROCKB,False
17663,A6263,Rockb,ROCKB,False
17664,A6264,Rockb,ROCKB,False
17665,A6265,Rockb,ROCKB,False
17666,A6266,Rockb,ROCKB,False
17667,A6267,Rockb,ROCKB,False
17668,A6268,Rockb,ROCKB,False
17669,A6269,Rockb,ROCKB,False
17670,A6270,Rockb,ROCKB,False
17671,A6271,Rockb,ROCKB,False
17672,A6272,Rockb,ROCKB,False
17673,A6273,Rockb,ROCKB,False
17674,A6274,Rockb,ROCKB,False
17675,A6275,Rockb,ROCKB,False
17676,A6276,Rockb,ROCKB,False
17677,A6277,Rockb,ROCKB,False
17678,A6278,Rockb,ROCKB,False
17679,A6279,Rockb,ROCKB,False
17680,A6280,Rockb,ROCKB,False
17681,A6281,Rockb,ROCKB,False
17682,A6282,Rockb,ROCKB,False
17683,A6283,Rockb,ROCKB,False
17684,A6284,Rockb,ROCKB,False
17685,A6285,Rockb,ROCKB,False
17686,A6286,Rockb,ROCKB,False
17687,A6287,Rockb,ROCKB,False
17688,A6288,Rockb,ROCKB,False
17689,A6289,Rockb,ROCKB,False
17690,A6290,Rockb,ROCKB,False
17691,A6291,Rockb,ROCKB,False
17692,A6292,Rockb,ROCKB,False
17693,A6293,Rockb,ROCKB,False
17694,A6294,Rockb,ROCKB,False
17695,A6295,Rockb,ROCKB,False
17696,A6296,Rockb,ROCKB,False
17697,A6297,Rockb,ROCKB,False
17698,A6298,Rockb,ROCKB,False
17699,A6299,Rockb,ROCKB,False
17700,A63 0,Rockb,ROCKB,False
17701,A63 1,Rockb,ROCKB,False
17702,A63 2,Rockb,ROCKB,False
17703,A63 3,Rockb,ROCKB,False
17704,A63 4,Rockb,ROCKB,False
17705,A63 5,Rockb,ROCKB,False
17706,A63 6,Rockb,ROCKB,False
17707,A63 7,Rockb,ROCKB,False
17708,A63 8,Rockb,ROCKB,False
17709,A63 9,Rockb,ROCKB,False
17710,A6310,Rockb,ROCKB,False
17711,A6311,Rockb,ROCKB,False
17712,A6312,Rockb,ROCKB,False
17713,A6313,Rockb,ROCKB,False
17714,A6314,Rockb,ROCKB,False
17715,A6315,Rockb,ROCKB,False
17716,A6316,Rockb,ROCKB,False
17717,A6317,Rockb,ROCKB,False
17718,A6318,Rockb,ROCKB,False
17719,A6319,Rockb,ROCKB,False
17720,A6320,Rockb,ROCKB,False
17721,A6321,Rockb,ROCKB,False
17722,A6322,Rockb,ROCKB,False
17723,A6323,Rockb,ROCKB,False
17724,A6324,Rockb,ROCKB,False
17725,A6325,Rockb,ROCKB,False
17726,A6326,Rockb,ROCKB,False
17727,A6327,Rockb,ROCKB,False
17728,A6328,Rockb,ROCKB,False
17729,A6329,Rockb,ROCKB,False
